id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28331423,"Summer Villa,  Upper Constantia, Cape Town",59772074,Gail,,Ward 71,-34.0379,18.42964,Entire home/apt,7955,3,0,,,2,31
28335908,Perfectly positioned in Bantry Bay,154185289,Jill,,Ward 54,-33.92315,18.37883,Entire home/apt,1998,14,0,,,2,260
28337441,Aloewold,156802663,Lynne,,Ward 58,-33.96784,18.48295,Entire home/apt,758,2,10,2019-11-27,0.68,1,148
28337736,Hope’s Sunshine,169729970,Siyandiswa,,Ward 107,-33.80269,18.51399,Private room,267,2,11,2019-03-29,0.71,1,56
28349653,Ndabene House in Stonehaven Eco Estate,213016290,Linda,,Ward 69,-34.13205,18.39792,Entire home/apt,4406,3,11,2019-08-11,0.87,2,41
28351143,Sudders Simon's Place,199697396,Wayne,,Ward 61,-34.1809,18.42402,Entire home/apt,2504,3,2,2019-01-05,0.16,1,2
28351753,Chic Apartment. Restaurant Hub. Fast WIFI !,63202371,Scott,,Ward 115,-33.92458,18.42247,Entire home/apt,1207,2,44,2019-12-06,2.81,83,1
28352084,"Luxury Beachfront Couples Escape, Private Balcony!",168297336,Nick,,Ward 23,-33.80881,18.46946,Entire home/apt,1852,1,33,2019-12-18,2.44,1,271
28358940,Cape Town Apartment,168909894,Sandra,,Ward 4,-33.87161,18.49803,Entire home/apt,505,3,7,2019-12-12,0.45,2,21
28361440,Historic Home With Pool Oasis in Trendy Green Point,13286229,Dale,,Ward 115,-33.90967,18.40956,Entire home/apt,1543,2,13,2019-12-28,1.49,18,0
28372404,Cottage in Victory Park gauteng,24389182,Joy,,Ward 54,-33.92266,18.3819,Entire home/apt,1013,1,0,,,1,0
28373089,Cape Town Natis House,214166167,Natasha,,Ward 65,-34.04393,18.50878,Private room,589,1,1,2018-12-17,0.08,1,365
28377348,The Gecko Retreat (Somerset West),207959590,Jordan,,Ward 84,-34.09361,18.85461,Private room,253,1,79,2019-12-12,5.00,1,354
28378901,1 Sicamba Bed and Breakfast,206732114,Nombulelo,,Ward 49,-33.94391,18.52022,Shared room,351,1,0,,,1,274
28379163,Century City 2 Bedroom,78130000,Salma,,Ward 55,-33.89184,18.51487,Entire home/apt,746,2,1,2018-10-22,0.07,1,0
28379683,Quiet Rustic Organic Farm Holiday - Winelands,83101612,Wayne,,Ward 105,-33.82955,18.7329,Entire home/apt,239,1,9,2019-12-09,0.68,3,75
28380143,Urban Eyrie in Vibrant Green Point.,90395101,Guy,,Ward 115,-33.91021,18.41007,Entire home/apt,703,1,75,2019-11-30,4.81,4,144
28383673,Kuriake Apartments,183815553,Hernes,,Ward 85,-34.12231,18.83203,Entire home/apt,996,2,38,2019-11-10,2.54,1,58
28385244,"Ndabene bnb, studio room",213016290,Linda,,Ward 69,-34.13169,18.39795,Private room,605,2,2,2019-07-30,0.18,2,0
28389622,Axis 114 - Two bedroom apartment,130248430,Charles,,Ward 55,-33.89548,18.50461,Entire home/apt,1407,1,2,2019-03-14,0.17,407,254
28389718,"LE 12 ARTIST TO SHARE, PRIVATE BEDROOM ON SUITE",4206907,Jean Marc,,Ward 74,-34.01194,18.34237,Private room,1571,2,5,2019-03-11,0.41,2,162
28391913,Clovelly Mountain Stream Apartment,8587304,Talia,,Ward 64,-34.12275,18.4308,Entire home/apt,253,4,30,2019-12-24,2.07,1,0
28395626,Chic Companies Gardens flat in Diplomatic area,45876453,Dorothea,,Ward 115,-33.9267,18.41473,Entire home/apt,929,2,33,2019-12-23,2.48,5,322
28395917,Pine Tree Place,196422290,Jeanine,,Ward 64,-34.08092,18.47772,Entire home/apt,800,2,0,,,2,189
28398085,Mount Pleasant,78620215,Brian,,Ward 64,-34.14205,18.42465,Entire home/apt,449,1,71,2019-12-21,4.56,1,148
28403533,Cozy Town House in Strand,214435702,Idelette,,Ward 83,-34.10001,18.83181,Entire home/apt,1347,2,0,,,1,170
28406391,Princess House,160827762,Sarah,,Ward 74,-34.04502,18.35081,Entire home/apt,2497,3,2,2019-04-23,0.20,2,364
28406842,Noordhoek Family Home - beach 5 mins walk,67549803,Maria & Robin,,Ward 69,-34.10064,18.3622,Entire home/apt,3494,6,1,2019-01-05,0.08,1,7
28408704,Our Sunrise Family Cottage,2205348,"Lyndall, Jérôme, Bella Et Oliver",,Ward 64,-34.09986,18.46836,Entire home/apt,772,2,41,2019-12-09,2.82,1,312
28409211,69 Prince George,162510595,Siegfried,,Ward 64,-34.09724,18.47887,Private room,239,1,2,2019-04-01,0.20,2,180
28421113,Tranquil & Friendly 2.,22974052,Caroline & Steve,,Ward 57,-33.93389,18.46568,Private room,210,5,1,2019-04-27,0.12,7,266
28421443,Lazy rest,87746061,Bukelwa,,Ward 115,-33.92549,18.42456,Private room,7809,3,0,,,3,365
28421452,Tranquil & Friendly 1.,22974052,Caroline & Steve,,Ward 57,-33.93408,18.46591,Private room,210,5,0,,,7,266
28422444,Waterstone,24995399,Kim,,Ward 55,-33.88418,18.51414,Entire home/apt,1505,2,1,2019-12-18,1,4,310
28422489,Tranquil & Friendly 4.,22974052,Caroline & Steve,,Ward 57,-33.93389,18.46564,Private room,210,14,4,2019-11-14,0.35,7,264
28423531,River Mountain - family home in Bishopscourt,65717059,Brigitte,,Ward 62,-33.98798,18.44104,Entire home/apt,8006,5,0,,,1,209
28424771,Tranquil & Friendly 5.,22974052,Caroline & Steve,,Ward 57,-33.93421,18.46654,Private room,224,14,0,,,7,184
28427851,A perfect home in a perfect location,8101934,Jules,,Ward 115,-33.93415,18.41187,Private room,703,4,1,2019-07-30,0.20,1,348
28430020,Bali Bay Holiday Apartments Penthouse,154444125,Braam,,Ward 54,-33.95653,18.37738,Entire home/apt,25002,1,74,2019-12-26,5.19,5,324
28434049,Modern flat in trendy Woodstock with stunning view,81789533,Melania,,Ward 115,-33.93022,18.44575,Entire home/apt,575,1,21,2019-12-08,1.34,1,119
28434664,Find Peace and Comfort at Stunning Chic Studio.,83226016,Suat And Maryvonne,,Ward 70,-33.85945,18.63912,Entire home/apt,2006,2,11,2019-11-29,0.78,1,353
28435989,Cape Character Home,47821135,Jan,,Ward 59,-33.98359,18.45623,Entire home/apt,4995,7,0,,,1,146
28436317,"New Luxury Apartment in Green Point, Cape Town.",166314609,Ryan,,Ward 115,-33.90863,18.4027,Entire home/apt,2997,5,1,2018-12-30,0.08,1,0
28437167,Modern city apartment,68833257,Chloe,,Ward 115,-33.92917,18.42713,Entire home/apt,900,2,44,2019-12-22,2.81,1,53
28446782,Cape Town House,23143633,Paul,,Ward 59,-33.99141,18.46604,Entire home/apt,4446,5,2,2019-02-24,0.17,1,263
28451779,"Camps bay villa, pool, views, beaches!",54575074,Jonathan,,Ward 54,-33.96135,18.38456,Entire home/apt,14998,4,1,2019-01-02,0.08,86,0
28452636,"swimming pool, en-suite BR's, entertainment!",54575074,Jonathan,,Ward 77,-33.93642,18.41787,Entire home/apt,1491,2,24,2019-12-02,1.88,86,115
28454558,Strand Oranje 3,214797083,Dirk,,Ward 83,-34.11558,18.82393,Entire home/apt,957,7,0,,,1,0
28454668,Sea Facing St James Terrace,22750089,Clairanne,,Ward 64,-34.12198,18.45277,Entire home/apt,1207,3,1,2019-12-15,1,22,18
28462508,"Comfortable guest suite, centrally located",6648528,Jacqui,,Ward 59,-33.98387,18.45495,Entire home/apt,549,2,15,2019-11-30,1.13,2,287
28472557,1 BIRCH LODGE,70292611,Mellony,,Ward 54,-33.95585,18.37776,Entire home/apt,2189,5,9,2019-12-23,0.59,1,40
28474746,Atlantic Breeze Guesthouse Guinea Fowl room,11168641,Jo,,Ward 4,-33.85504,18.49204,Private room,1505,1,0,,,9,357
28475322,"""Spekboom Cottage"" in the heart of Newlands",63202371,Scott,,Ward 59,-33.97846,18.46202,Entire home/apt,1407,3,41,2019-12-22,2.82,83,163
28475332,1 Bedroom Spacious Condo in Trendy De Waterkant,214953632,Max,,Ward 115,-33.91722,18.41934,Entire home/apt,718,2,22,2019-11-16,1.51,1,244
28475952,Faulconier 001,80394372,Atlantic Marina,,Ward 115,-33.90971,18.41954,Entire home/apt,3799,2,1,2019-01-03,0.08,41,0
28478689,Pembroke 207,80394372,Atlantic Marina,,Ward 115,-33.91043,18.41942,Entire home/apt,5600,2,0,,,41,93
28479358,Spectacular Sea View retreat in Fishhoek,88504185,Gillian,,Ward 64,-34.14479,18.43326,Private room,450,1,13,2019-05-20,0.95,1,0
28480833,6@ Steynsrust Family home,181836211,Inge,,Ward 15,-34.05225,18.82869,Entire home/apt,2504,3,0,,,1,0
28483936,10th Floor Cape Town Apartment with awesome view,161807506,Nelson,,Ward 115,-33.92542,18.4212,Entire home/apt,1505,3,19,2019-12-23,1.27,2,223
28485396,Noble Lodge,145447619,Cynthia,,Ward 15,-34.05943,18.85434,Entire home/apt,2497,3,1,2018-11-30,0.08,1,121
28486931,Panoramic Table Mountain view,214391289,Pieter & Deon,,Ward 115,-33.91717,18.42107,Entire home/apt,1252,1,36,2019-12-14,2.49,1,262
28487620,Second Story Paradise - Summer Home,165631895,Josh&Ffion,,Ward 64,-34.10188,18.46899,Entire home/apt,547,4,0,,,2,26
28489031,Private bedroom doorsteps from the V&A Waterfront,7059202,Ope,,Ward 115,-33.91258,18.41945,Private room,774,2,6,2019-11-27,0.57,2,0
28492979,Villa With Additional Cottages Above Historic Simon's Town,215075482,Kelvin & Louise,,Ward 61,-34.19444,18.42797,Entire home/apt,1796,5,11,2019-10-27,0.85,1,222
28493472,Cosy room (self catering) with Private bath,215079215,Victor,,Ward 2,-33.90092,18.58987,Private room,351,1,6,2019-12-14,0.85,1,170
28502544,Cape Town's best address - close to beach and city,70467927,Troye,,Ward 115,-33.90021,18.40654,Entire home/apt,800,2,27,2019-12-13,1.81,2,73
28502595,JJ Cozy Home,215139916,Joanie,,Ward 102,-33.86433,18.66692,Entire home/apt,996,1,0,,,1,268
28502963,Lake Michelle Retreat,72729484,Jacqui,,Ward 69,-34.12201,18.37988,Entire home/apt,2293,15,0,,,1,0
28503358,Hout Bay Home with a View,215143486,Sue,,Ward 74,-34.03943,18.36529,Private room,421,2,54,2019-12-17,3.45,1,87
28503415,Newport Apartments,92260385,Parshnee,,Ward 77,-33.93439,18.40319,Entire home/apt,661,3,1,2019-07-01,0.17,2,360
28504924,M.A.M.A.s Guesthouse,213568272,Hannah,,Ward 115,-33.93157,18.44464,Private room,800,1,0,,,5,173
28505850,Campbell's Corner,215158493,Cheryl,,Ward 53,-33.94017,18.49878,Entire home/apt,645,2,3,2019-07-03,0.23,1,159
28510508,Table Mountain Views just off Kloof street,25783306,Radley,,Ward 77,-33.93551,18.40654,Entire home/apt,788,2,6,2019-01-21,0.49,1,0
28510955,M.A.M.A.s Guesthouse,213568272,Hannah,,Ward 115,-33.9315,18.44277,Private room,800,1,0,,,5,173
28512255,M.A.M.A.s Guesthouse,213568272,Hannah,,Ward 57,-33.93235,18.44286,Private room,800,1,0,,,5,173
28512503,Open and spacious trendy one bed Gardens apartment,185308070,AirStay,,Ward 115,-33.9316,18.42027,Entire home/apt,957,7,0,,,83,0
28512546,Blouberg Nautica Holiday Apartment,157900434,Tania,,Ward 107,-33.82376,18.47834,Entire home/apt,4995,3,0,,,3,117
28512553,M.A.M.A.s Guesthouse,213568272,Hannah,,Ward 115,-33.93232,18.44434,Private room,800,1,0,,,5,176
28513337,Room to relax,174320246,Hendrik,,Ward 64,-34.13616,18.4175,Private room,295,1,14,2019-04-27,0.91,1,27
28513532,Perfect Camps Bay home with gorgeous views,236272679,Cape Town Air,,Ward 54,-33.95321,18.38993,Entire home/apt,5501,7,1,2019-01-02,0.08,16,1
28516814,Blue Roof Bungalow,29674133,Peter And Isobel,,Ward 64,-34.13541,18.41521,Entire home/apt,898,2,3,2019-03-04,0.25,2,355
28528327,Cormorant and Kingfisher Hotspot,215316252,Jan,,Ward 64,-34.08677,18.47631,Entire home/apt,1501,4,23,2019-12-18,1.82,1,137
28528448,Chic Urban Living in The heart of Cape Town,61949559,Mollen,,Ward 115,-33.92301,18.41547,Hotel room,1505,1,108,2019-12-22,7.03,16,299
28528822,Clear Skies,23411929,Anni,,Ward 62,-34.01617,18.43857,Entire home/apt,3003,7,0,,,3,358
28530008,Modern New Apartment * Walk to the Beach *,23596889,Lee-Anne,,Ward 23,-33.78933,18.45779,Entire home/apt,3003,4,1,2019-12-18,1,2,239
28532103,"Central & spacious loft apartment, in Gardens",13056805,Gabriela,,Ward 77,-33.93665,18.41953,Entire home/apt,549,3,13,2019-12-16,0.88,2,193
28532148,Beautiful Ocean View Cape Town Penthouse Apartment,211082064,Hayley,,Ward 54,-33.91908,18.38606,Entire home/apt,2504,7,1,2019-01-01,0.08,1,0
28534530,Scenic Mountainside House near Beach,207058601,Joyce,,Ward 100,-34.15754,18.88137,Entire home/apt,435,2,12,2019-10-27,0.84,1,137
28536457,Stylish and Modern Aloe Suite at  Villa Watsonia,51141328,Gill,,Ward 23,-33.8133,18.47788,Private room,898,2,5,2019-12-17,0.35,4,321
28537625,Elegant Family Home Nestled Under Table Mountain!,14067163,Rene,,Ward 77,-33.93976,18.40876,Entire home/apt,6444,5,0,,,1,0
28539115,Green Point flat with garden,72136331,Belinda,,Ward 115,-33.90962,18.41086,Entire home/apt,1745,1,2,2019-11-10,0.17,1,155
28541864,Ocean&Table view Paradise Place,118149148,Tim,,Ward 23,-33.8131,18.47083,Entire home/apt,1094,4,1,2018-12-31,0.08,1,360
28542568,Shamballah,121849729,Ana,,Ward 61,-34.22158,18.40845,Entire home/apt,7001,7,0,,,1,180
28548882,dk villas 2 The Boardwalk,212934270,Johann,,Ward 74,-34.03886,18.35064,Entire home/apt,1866,2,1,2019-02-01,0.09,2,350
28549293,Villa Santa Barbara,215465740,Barbara Anne,,Ward 23,-33.80712,18.47077,Entire home/apt,4504,3,1,2019-01-29,0.09,1,267
28551976,"Entire 2 bed, 2.5 bathroom beach front apartment",91685081,Sean,,Ward 55,-33.89195,18.48471,Entire home/apt,996,3,12,2019-12-20,0.97,1,174
28552698,Stunning unit with pool in the trendy Odyssey,185308070,AirStay,,Ward 115,-33.90814,18.40321,Entire home/apt,1083,1,38,2019-12-23,2.77,83,104
28554475,Happy Home in the Heart of Cape Town,16529753,Vourn,,Ward 77,-33.9259,18.40628,Private room,802,2,16,2019-11-13,1.08,1,105
28555700,Bakoven family beach house in Cape Town,63612517,Claudine,,Ward 54,-33.96219,18.37404,Entire home/apt,5994,2,1,2018-12-27,0.08,1,224
28556687,Magnificent 1 Bedroomed Apartment views to die for,215515706,Grant,,Ward 115,-33.92505,18.41678,Entire home/apt,774,1,26,2019-12-21,1.83,1,312
28557336,Ultimate Luxury apartment with amazing views,43847685,Reyjeane,,Ward 54,-33.91529,18.39485,Entire home/apt,1055,2,34,2019-12-21,2.55,2,330
28558297,"Luxury Family Villa, Claremont Cape Town",102880110,Shafiqah,,Ward 59,-33.99286,18.45696,Entire home/apt,10355,2,1,2019-02-25,0.10,1,30
28561112,401 Infinity Apartment,215552076,Mandla,,Ward 23,-33.80963,18.46865,Entire home/apt,996,1,4,2019-08-12,0.29,1,343
28562913,Your home away from home,50282000,Naomi,,Ward 55,-33.88265,18.51386,Entire home/apt,1294,1,0,,,1,349
28567774,Beautiful room in shared apartment in Vredehoek,19958022,Julia,,Ward 77,-33.94178,18.42217,Private room,253,14,0,,,1,0
28570180,Casa du Lac,9642783,Kim,,Ward 69,-34.12032,18.38082,Entire home/apt,3757,3,1,2019-01-06,0.08,1,0
28572918,SJ's Flat,215641619,Jerylene,,Ward 11,-33.93021,18.69625,Entire home/apt,1294,1,1,2018-10-02,0.07,2,360
28573336,Muncottage,215646272,Carole,,Ward 15,-34.0555,18.82179,Entire home/apt,800,1,0,,,1,180
28573524,Kloof Street Apartment - Private Room,215645180,Jaco,,Ward 115,-33.93132,18.40893,Private room,2195,1,10,2019-01-04,0.65,1,91
28574737,Charming one bedroom luxury studio apartment,64751516,Daniel,,Ward 23,-33.78781,18.46256,Entire home/apt,954,1,14,2019-04-23,0.92,1,358
28575296,Seafoam - Unique ideally positioned beach house,20592270,Jo,,Ward 61,-34.13716,18.32595,Entire home/apt,1529,2,8,2019-12-26,0.61,3,340
28575700,Lighthouseway Self catering apartment,60792372,Patricia,,Ward 61,-34.14444,18.32015,Entire home/apt,856,2,3,2019-04-29,0.23,1,307
28576033,"Aprt 1 , 14 Ixia st",215665465,Pelecia,,Ward 74,-34.03936,18.36481,Entire home/apt,1094,1,0,,,2,180
28576157,"La Grotto, Rondebosch",24252423,Hugh,,Ward 59,-33.95849,18.46633,Entire home/apt,844,2,8,2019-10-07,0.62,2,357
28576754,Flower House,215672947,Vinolia,,Ward 107,-33.80474,18.51307,Private room,267,1,1,2018-11-10,0.07,3,350
28577665,"Aprt 2 , 14 Ixia St",215665465,Pelecia,,Ward 74,-34.0384,18.36377,Entire home/apt,1305,1,0,,,2,83
28578839,Sunset Beach Family Home,46569379,Lisa,,Ward 4,-33.85103,18.49355,Entire home/apt,3996,10,0,,,1,0
28579476,Sun & Sea in a Downtown Mediterranean Villa,16318948,Gagan,,Ward 115,-33.9099,18.40341,Entire home/apt,3447,2,40,2019-12-16,2.60,3,308
28591287,"De Waterkant, Highfield Street",27476746,Claudia,,Ward 115,-33.91414,18.41616,Entire home/apt,1505,1,53,2019-12-26,3.45,1,161
28592079,Chrismar Corner,215795289,Christi,,Ward 3,-33.89082,18.64685,Entire home/apt,379,1,49,2019-12-12,3.22,1,352
28593538,Obz in Comfort,83377340,Allan,,Ward 57,-33.94103,18.46837,Entire home/apt,856,3,5,2019-12-21,0.39,2,4
28593912,Campsbay Sea View Apartment,8108425,Anna & Bertus,,Ward 54,-33.96617,18.38055,Entire home/apt,999,3,13,2019-12-05,0.90,30,308
28595018,Magical Treetop Villa | Pool | Pizza Oven | Views,215801371,Max,,Ward 77,-33.94313,18.40327,Entire home/apt,10831,3,10,2019-10-16,0.79,1,15
28595183,Stylish & Central: Cape Town Atlantic Sea Board,52495787,Taryn,,Ward 54,-33.91074,18.3943,Entire home/apt,2504,2,4,2019-10-25,0.33,1,320
28596837,Contemporary Apartment with Views Upper Sea Point,55511072,Rob,,Ward 54,-33.91478,18.39247,Entire home/apt,1885,2,13,2019-12-16,0.90,3,82
28596875,Luxury duplex apartment on Blouberg beach.,70291662,Moniek,,Ward 107,-33.83045,18.48253,Entire home/apt,1731,4,11,2019-12-01,0.81,6,297
28597297,Thistlewood Cottage - Pretty guest suite,185308070,AirStay,,Ward 62,-33.98648,18.44322,Entire home/apt,549,5,1,2019-10-08,0.37,83,165
28598152,Houtkapperspoort Cottage 6 - Three Bedroom,130248430,Charles,,Ward 74,-34.0124,18.40125,Entire home/apt,2448,1,3,2019-04-27,0.23,407,185
28599230,Cosy ideal sleep&go.UBER @ yr door.TOURISTS I LOVE,119729610,Thabit,,Ward 63,-34.01648,18.47773,Entire home/apt,800,30,0,,,1,365
28600927,"Charming, bright, city centre apartment .",215852056,Roger,,Ward 115,-33.92827,18.42138,Entire home/apt,703,1,38,2019-12-22,3.01,1,250
28601559,Gorgeous Clifton 5 bed villa on 4th beach,215857985,Allen,,Ward 54,-33.94167,18.37442,Entire home/apt,3982,5,47,2019-12-21,3.36,2,147
28604564,Walk to Beach From the Essential Sea Point Studio,20602565,Lance,,Ward 54,-33.91738,18.39301,Entire home/apt,605,1,72,2019-12-21,4.95,14,266
28608538,Upmarket 3 bedroom apartment in Big Bay,115127927,Linca,,Ward 23,-33.78931,18.45905,Entire home/apt,2203,2,0,,,1,146
28610075,BEACH & Shopping BABE- Large PATIO 1Bedroom,90798683,Bianca,,Ward 54,-33.92244,18.38269,Entire home/apt,1337,2,17,2019-12-02,1.22,17,128
28610432,"Upper Tree Villa , Camps Bay",19675508,Jennifer,,Ward 54,-33.95487,18.385,Entire home/apt,26995,6,0,,,15,358
28618452,Seaside Village BIG BAY Kite Surfers Stylish Home,215980257,Shelly-Ann,,Ward 23,-33.78905,18.45927,Entire home/apt,1375,2,13,2019-12-20,1.01,1,346
28619951,Antique chic Bantry Bay Penthouse with Sea views,215991934,Michael,,Ward 54,-33.92483,18.3776,Entire home/apt,1998,3,37,2019-12-28,2.63,2,303
28619952,Bantry Bay Penthouse with unspoiled sea views,215991934,Michael,,Ward 54,-33.92614,18.37879,Entire home/apt,1998,3,48,2019-12-22,3.27,2,283
28624106,Island Club G18 La Savina - One Bedroom Apartment,130248430,Charles,,Ward 55,-33.89149,18.50612,Entire home/apt,1140,1,2,2019-05-06,0.20,407,210
28627761,The Sentinel 710 - Studio Apartment,130248430,Charles,,Ward 115,-33.92319,18.41622,Entire home/apt,1041,1,2,2019-04-14,0.16,407,133
28627931,Family home with large garden in Tokai,216036196,Moira,,Ward 71,-34.06467,18.44201,Entire home/apt,2006,3,4,2019-01-06,0.31,1,5
28628432,Incredible Mountain Views from the 7th Floor,216038148,Chregan,,Ward 115,-33.92534,18.41566,Entire home/apt,507,2,23,2019-10-30,1.73,1,290
28630835,Beautiful spacious family home in prime location,90152052,Philippa,,Ward 59,-33.99527,18.45935,Entire home/apt,3503,4,0,,,1,241
28630866,Veld and Sea Surf Shack,95286411,Roushanna,,Ward 61,-34.22016,18.40796,Entire home/apt,645,2,18,2019-10-26,1.67,1,230
28631107,Cork Tree Cottage,216056996,Yanina,,Ward 71,-34.06855,18.41973,Entire home/apt,996,2,0,,,1,57
28631966,The Newlands Cottage,78287659,Cheryl,,Ward 59,-33.97874,18.46334,Entire home/apt,549,1,9,2019-12-19,3.51,2,169
28632777,"Modern, bright and trendy 2 bedroom apartment",77450559,Carol,,Ward 74,-34.04193,18.35708,Entire home/apt,996,3,3,2019-02-24,0.25,1,332
28634354,LAZY RESTING,214385328,Bukelwa,,Ward 116,-34.01616,18.62153,Entire home/apt,1207,3,0,,,1,365
28634998,Lavender & Lace - Cape life by the Sea - 2 Bedroom,149726178,Adele,,Ward 61,-34.15924,18.427,Entire home/apt,744,1,24,2019-12-01,1.70,3,154
28645760,★Stylish Family Getaway★Nature. Eco-estate. Relax.,118220292,Candice,,Ward 69,-34.13756,18.35832,Entire home/apt,1249,2,3,2019-01-06,0.24,2,88
28646275,Environmentally Aware Disable Friendly Beach Villa,4310681,"Johan, Elmarie & Nandi:",,Ward 69,-34.0984,18.35719,Entire home/apt,2497,4,21,2019-12-18,1.42,41,208
28649169,Houtkapperspoort Cottage 2 - Three Bedroom,130248430,Charles,,Ward 74,-34.01164,18.40193,Entire home/apt,2448,1,2,2019-03-01,0.17,407,208
28650220,"Idyllic Cottage, newly renovated, above Village",4310681,"Johan, Elmarie & Nandi:",,Ward 61,-34.19355,18.43197,Entire home/apt,898,4,13,2019-09-25,0.88,41,253
28652775,Designer Harbour View 2 Bedroom Apartment,65244863,Domenica,,Ward 115,-33.92628,18.45357,Entire home/apt,647,3,9,2019-12-14,4.35,1,137
28653509,Blue Fin House Marina da Gama,22750089,Clairanne,,Ward 64,-34.08178,18.47395,Entire home/apt,1207,6,2,2019-03-17,0.20,22,70
28653919,spacious and neat home,216204429,Nyasha,,Ward 72,-34.05367,18.48214,Private room,351,1,0,,,1,90
28655134,Villa 44,27734025,David,,Ward 54,-33.92495,18.38983,Entire home/apt,19993,7,0,,,1,83
28655790,Odin Drive,216215923,Nelly,,Ward 53,-33.9231,18.53174,Private room,407,1,1,2019-01-03,0.08,3,365
